place_id,name,opening_hours.weekday_text,permanently_closed,adr_address,url,geometry.location.lng,geometry.location.lat,plus_code.global_code,formatted_address,rating,wheelchair_accessible,user_ratings_total,price_level,address_components,vicinity,plus_code.compound_code,scope,website,business_status,types
ChIJ-15mVOsTA0cRGvlzecek0T8,"""Ogniem i mieczem""",,,"<span class=""street-address"">Michała Kleofasa Ogińskiego 22</span>, <span class=""postal-code"">85-092</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=4598637871165077786,,,,"Michała Kleofasa Ogińskiego 22, 85-092 Bydgoszcz, Poland",4.6,,2190,2,"[{'long_name': '22', 'short_name': '22', 'types': ['street_number']}, {'long_name': 'Michała Kleofasa Ogińskiego', 'short_name': 'Michała Kleofasa Ogińskiego', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-092', 'short_name': '85-092', 'types': ['postal_code']}]","Michała Kleofasa Ogińskiego 22, Bydgoszcz",,,http://www.ogniemimieczem.com/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJzSlYkesVA0cRSaxXWGf1B2E,Restauracja Montenegro,,,"<span class=""street-address"">Kołobrzeska 26</span>, <span class=""postal-code"">85-704</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=6991826770728561737,,,,"Kołobrzeska 26, 85-704 Bydgoszcz, Poland",4.6,,929,2,"[{'long_name': '26', 'short_name': '26', 'types': ['street_number']}, {'long_name': 'Kołobrzeska', 'short_name': 'Kołobrzeska', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-704', 'short_name': '85-704', 'types': ['postal_code']}]","Kołobrzeska 26, Bydgoszcz",,,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJsc9mjbsTA0cRL5GyZR-RfKg,Kuchnia by Marcin Szukaj Restauracja,,,"<span class=""street-address"">Grodzka 4</span>, <span class=""postal-code"">85-109</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=12140738259520229679,,,,"Grodzka 4, 85-109 Bydgoszcz, Poland",4.6,,915,2,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Grodzka', 'short_name': 'Grodzka', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-109', 'short_name': '85-109', 'types': ['postal_code']}]","Grodzka 4, Bydgoszcz",,,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6UqcOrwTA0cReJ0vXUT1cd4,Cesky Port,,,"<span class=""street-address"">Stary Port 13</span>, <span class=""postal-code"">85-068</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=16028862222758288760,,,,"Stary Port 13, 85-068 Bydgoszcz, Poland",4.5,,1693,2,"[{'long_name': '13', 'short_name': '13', 'types': ['street_number']}, {'long_name': 'Stary Port', 'short_name': 'Stary Port', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-068', 'short_name': '85-068', 'types': ['postal_code']}]","Stary Port 13, Bydgoszcz",,,https://bydgoszcz.ceskyport.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJP4pJlL8TA0cRqb8Y1jb7bKM,No 1 Restaurant & Catering,,,"<span class=""street-address"">Stanisława Staszica 1</span>, <span class=""postal-code"">85-014</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=11776063338605756329,,,,"Stanisława Staszica 1, 85-014 Bydgoszcz, Poland",4.6,,500,2,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Stanisława Staszica', 'short_name': 'Stanisława Staszica', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-014', 'short_name': '85-014', 'types': ['postal_code']}]","Stanisława Staszica 1, Bydgoszcz",,,http://www.restaurantno1.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ434CfCgTA0cRZm5Z2vk_sss,Mchicken,,,"<span class=""street-address"">Filtrowa 27</span>, <span class=""postal-code"">85-467</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14677864477896568422,,,,"Filtrowa 27, 85-467 Bydgoszcz, Poland",4.7,,953,1,"[{'long_name': '27', 'short_name': '27', 'types': ['street_number']}, {'long_name': 'Filtrowa', 'short_name': 'Filtrowa', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-467', 'short_name': '85-467', 'types': ['postal_code']}]","Filtrowa 27, Bydgoszcz",,,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJAQK7H6ETA0cRY0EKlGztVF4,Vansa ghar bydgoszcz,,,"<span class=""street-address"">Dworcowa 96</span>, <span class=""postal-code"">85-010</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=6797318788204872035,,,,"Dworcowa 96, 85-010 Bydgoszcz, Poland",4.7,,412,2,"[{'long_name': '96', 'short_name': '96', 'types': ['street_number']}, {'long_name': 'Dworcowa', 'short_name': 'Dworcowa', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-010', 'short_name': '85-010', 'types': ['postal_code']}]","Dworcowa 96, Bydgoszcz",,,http://www.vansaghar.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJf4rqByATA0cRXuQGAckYK2A,Scoria Restauracja,,,"<span class=""street-address"">Stary Port 15</span>, <span class=""postal-code"">85-068</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=6929659703224362078,,,,"Stary Port 15, 85-068 Bydgoszcz, Poland",4.8,,426,,"[{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Stary Port', 'short_name': 'Stary Port', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-068', 'short_name': '85-068', 'types': ['postal_code']}]","Stary Port 15, Bydgoszcz",,,http://www.scoria.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJkaGClcATA0cRX_ie05yYuzU,Meluzyna Restaurant & Wine,,,"<span class=""street-address"">Gdańska 50</span>, <span class=""postal-code"">85-006</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=3871856103987804255,,,,"Gdańska 50, 85-006 Bydgoszcz, Poland",4.6,,688,2,"[{'long_name': '50', 'short_name': '50', 'types': ['street_number']}, {'long_name': 'Gdańska', 'short_name': 'Gdańska', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-006', 'short_name': '85-006', 'types': ['postal_code']}]","Gdańska 50, Bydgoszcz",,,http://restauracjameluzyna.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJCUq0d7wTA0cR3mxQ_Byd2uo,Karafka Winebar & Restaurant,,,"<span class=""street-address"">Jatki 3</span>, <span class=""postal-code"">85-109</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=16923011297615834334,,,,"Jatki 3, 85-109 Bydgoszcz, Poland",4.6,,880,2,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Jatki', 'short_name': 'Jatki', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-109', 'short_name': '85-109', 'types': ['postal_code']}]","Jatki 3, Bydgoszcz",,,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJMe8Wx90TA0cR4IjgoJ_VaEA,Shrimp Bistro,,,"<span class=""street-address"">Jatki 9</span>, <span class=""postal-code"">85-110</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=4641194297580882144,,,,"Jatki 9, 85-110 Bydgoszcz, Poland",4.8,,1401,2,"[{'long_name': '9', 'short_name': '9', 'types': ['street_number']}, {'long_name': 'Jatki', 'short_name': 'Jatki', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-110', 'short_name': '85-110', 'types': ['postal_code']}]","Jatki 9, Bydgoszcz",,,http://www.shrimpbistro.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJNYnHeXMRA0cRm7ySWG_CzyE,Restauracja Gdańska 14,,,"<span class=""street-address"">Gdańska 14</span>, <span class=""postal-code"">86-005</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2436379706913897627,,,,"Gdańska 14, 86-005 Bydgoszcz, Poland",4.6,,173,,"[{'long_name': '14', 'short_name': '14', 'types': ['street_number']}, {'long_name': 'Gdańska', 'short_name': 'Gdańska', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '86-005', 'short_name': '86-005', 'types': ['postal_code']}]","Gdańska 14, Bydgoszcz",,,http://www.gdanska14.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJqbZ5kxkTA0cR-jXtPwQ9_M4,La Rosa - food wine & friends,,,"<span class=""street-address"">pl. Kościeleckich 3</span>, <span class=""postal-code"">85-033</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14914863154405914106,,,,"pl. Kościeleckich 3, 85-033 Bydgoszcz, Poland",4.5,,1250,2,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'plac Kościeleckich', 'short_name': 'pl. Kościeleckich', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-033', 'short_name': '85-033', 'types': ['postal_code']}]","plac Kościeleckich 3, Bydgoszcz",,,http://larosarestaurant.pl/,OPERATIONAL,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
ChIJ9SsvcrsTA0cR5IKNB4uoIXc,Restauracja Luizjana Bydgoszcz,,,"<span class=""street-address"">Długa 27</span>, <span class=""postal-code"">85-034</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=8584327679825511140,,,,"Długa 27, 85-034 Bydgoszcz, Poland",4.6,,3186,2,"[{'long_name': '27', 'short_name': '27', 'types': ['street_number']}, {'long_name': 'Długa', 'short_name': 'Długa', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-034', 'short_name': '85-034', 'types': ['postal_code']}]","Długa 27, Bydgoszcz",,,"https://restauracjaluizjana.pl/menu,25,pl,items,1.html",OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ96WMKuQTA0cR-9x7Dt70mcQ,Restauracja Leśna,,,"<span class=""street-address"">Czerkaska 11</span>, <span class=""postal-code"">85-636</span> <span class=""locality"">Bydgoszcz</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14166623337433521403,,,,"Czerkaska 11, 85-636 Bydgoszcz, Poland",4.3,,148,2,"[{'long_name': '11', 'short_name': '11', 'types': ['street_number']}, {'long_name': 'Czerkaska', 'short_name': 'Czerkaska', 'types': ['route']}, {'long_name': 'Bydgoszcz', 'short_name': 'Bydgoszcz', 'types': ['locality', 'political']}, {'long_name': 'Powiat Bydgoszcz', 'short_name': 'Powiat Bydgoszcz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo kujawsko-pomorskie', 'short_name': 'Województwo kujawsko-pomorskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '85-636', 'short_name': '85-636', 'types': ['postal_code']}]","Czerkaska 11, Bydgoszcz",,,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
